wals_code,name,latitude,longitude,genus,family,countrycodes,Glottocode,ASJP,glotFam,feature,value,comment,source,imputation,languageIndex,featureIndex,prediction
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Absence_of_Common_Consonants,0,,test,Alg.YUROK.YUROK,1347,21,1
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Presence_of_Uncommon_Consonants,0,,test,Alg.YUROK.YUROK,1347,22,1
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Fusion_of_Selected_Inflectional_Formatives,1,Exclusively concatenative,test,Alg.YUROK.YUROK,1347,23,0
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Exponence_of_Selected_Inflectional_Formatives,5,No case,test,Alg.YUROK.YUROK,1347,24,0
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Inflectional_Synthesis_of_the_Verb,4,6-7 categories per word,test,Alg.YUROK.YUROK,1347,85,0
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Locus_of_Marking_in_the_Clause,1,Head marking,test,Alg.YUROK.YUROK,1347,86,0
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Locus_of_Marking_in_Possessive_Noun_Phrases,0,,test,Alg.YUROK.YUROK,1347,87,1
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Locus_of_Marking:_Whole-language_Typology,1,Head-marking,test,Alg.YUROK.YUROK,1347,88,0
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Prefixing_vs._Suffixing_in_Inflectional_Morphology,0,,test,Alg.YUROK.YUROK,1347,25,2
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Reduplication,1,Productive full and partial reduplication,test,Alg.YUROK.YUROK,1347,89,0
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Case_Syncretism,2,Core cases only,test,Alg.YUROK.YUROK,1347,26,0
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Syncretism_in_Verbal_Person/Number_Marking,3,Not syncretic,test,Alg.YUROK.YUROK,1347,27,0
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Number_of_Genders,1,None,test,Alg.YUROK.YUROK,1347,90,0
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Sex-based_and_Non-sex-based_Gender_Systems,1,No gender,test,Alg.YUROK.YUROK,1347,91,0
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Systems_of_Gender_Assignment,1,No gender,test,Alg.YUROK.YUROK,1347,92,0
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Coding_of_Nominal_Plurality,0,,test,Alg.YUROK.YUROK,1347,28,2
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Plurality_in_Independent_Personal_Pronouns,0,,test,Alg.YUROK.YUROK,1347,29,4
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Definite_Articles,2,Demonstrative word used as definite article,test,Alg.YUROK.YUROK,1347,95,0
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Inclusive/Exclusive_Distinction_in_Independent_Pronouns,3,No inclusive/exclusive,test,Alg.YUROK.YUROK,1347,30,0
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Inclusive/Exclusive_Distinction_in_Verbal_Inflection,3,No inclusive/exclusive,test,Alg.YUROK.YUROK,1347,31,0
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Third_Person_Pronouns_and_Demonstratives,0,,test,Alg.YUROK.YUROK,1347,169,1
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Gender_Distinctions_in_Independent_Personal_Pronouns,6,No gender distinctions,test,Alg.YUROK.YUROK,1347,32,0
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Politeness_Distinctions_in_Pronouns,1,No politeness distinction,test,Alg.YUROK.YUROK,1347,160,0
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Person_Marking_on_Adpositions,2,No person marking,test,Alg.YUROK.YUROK,1347,33,0
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Number_of_Cases,9,Exclusively borderline case-marking,test,Alg.YUROK.YUROK,1347,34,0
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Asymmetrical_Case-Marking,3,Additive-quantitatively asymmetrical,test,Alg.YUROK.YUROK,1347,35,0
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Position_of_Case_Affixes,0,,test,Alg.YUROK.YUROK,1347,36,1
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Position_of_Pronominal_Possessive_Affixes,1,Possessive prefixes,test,Alg.YUROK.YUROK,1347,37,0
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Obligatory_Possessive_Inflection,2,Absent,test,Alg.YUROK.YUROK,1347,105,0
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Possessive_Classification,0,,test,Alg.YUROK.YUROK,1347,106,1
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Noun_Phrase_Conjunction,1,'And' different from 'with',test,Alg.YUROK.YUROK,1347,110,0
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Position_of_Tense-Aspect_Affixes,5,No tense-aspect inflection,test,Alg.YUROK.YUROK,1347,42,0
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,The_Morphological_Imperative,0,,test,Alg.YUROK.YUROK,1347,112,1
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,The_Prohibitive,0,,test,Alg.YUROK.YUROK,1347,113,2
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Imperative-Hortative_Systems,0,,test,Alg.YUROK.YUROK,1347,114,4
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,The_Optative,2,Inflectional optative absent,test,Alg.YUROK.YUROK,1347,115,0
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Situational_Possibility,3,Other kinds of markers,test,Alg.YUROK.YUROK,1347,116,0
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Epistemic_Possibility,3,Other,test,Alg.YUROK.YUROK,1347,117,0
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Overlap_between_Situational_and_Epistemic_Modal_Marking,3,No overlap,test,Alg.YUROK.YUROK,1347,118,0
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Semantic_Distinctions_of_Evidentiality,1,No grammatical evidentials,test,Alg.YUROK.YUROK,1347,43,0
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Coding_of_Evidentiality,1,No grammatical evidentials,test,Alg.YUROK.YUROK,1347,44,0
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,"Order_of_Subject,_Object_and_Verb",7,No dominant order,test,Alg.YUROK.YUROK,1347,45,0
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Order_of_Subject_and_Verb,1,SV,test,Alg.YUROK.YUROK,1347,46,0
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Order_of_Object_and_Verb,3,No dominant order,test,Alg.YUROK.YUROK,1347,47,0
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,"Order_of_Object,_Oblique,_and_Verb",6,No dominant order,test,Alg.YUROK.YUROK,1347,48,0
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Order_of_Adposition_and_Noun_Phrase,4,No dominant order,test,Alg.YUROK.YUROK,1347,49,0
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Order_of_Genitive_and_Noun,0,,test,Alg.YUROK.YUROK,1347,50,1
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Order_of_Adjective_and_Noun,1,Adjective-Noun,test,Alg.YUROK.YUROK,1347,51,0
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Order_of_Demonstrative_and_Noun,0,,test,Alg.YUROK.YUROK,1347,52,1
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Order_of_Numeral_and_Noun,1,Numeral-Noun,test,Alg.YUROK.YUROK,1347,121,0
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Order_of_Relative_Clause_and_Noun,0,,test,Alg.YUROK.YUROK,1347,53,1
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Order_of_Degree_Word_and_Adjective,0,,test,Alg.YUROK.YUROK,1347,54,1
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Position_of_Polar_Question_Particles,3,Second position,test,Alg.YUROK.YUROK,1347,122,0
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Position_of_Interrogative_Phrases_in_Content_Questions,0,,test,Alg.YUROK.YUROK,1347,55,2
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Order_of_Adverbial_Subordinator_and_Clause,1,Initial subordinator word,test,Alg.YUROK.YUROK,1347,56,0
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Adposition_and_Noun_Phrase,5,Other,test,Alg.YUROK.YUROK,1347,57,0
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Relative_Clause_and_Noun,5,Other,test,Alg.YUROK.YUROK,1347,58,0
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Adjective_and_Noun,0,,test,Alg.YUROK.YUROK,1347,59,5
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Alignment_of_Case_Marking_of_Full_Noun_Phrases,1,Neutral,test,Alg.YUROK.YUROK,1347,60,0
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Alignment_of_Case_Marking_of_Pronouns,2,Nominative - accusative (standard),test,Alg.YUROK.YUROK,1347,61,0
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Alignment_of_Verbal_Person_Marking,0,,test,Alg.YUROK.YUROK,1347,62,2
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Expression_of_Pronominal_Subjects,2,Subject affixes on verb,test,Alg.YUROK.YUROK,1347,123,0
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Verbal_Person_Marking,5,Both the A and P arguments,test,Alg.YUROK.YUROK,1347,63,0
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Third_Person_Zero_of_Verbal_Person_Marking,2,No zero realization,test,Alg.YUROK.YUROK,1347,64,0
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Order_of_Person_Markers_on_the_Verb,5,A and P are fused,test,Alg.YUROK.YUROK,1347,65,0
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Passive_Constructions,1,Present,test,Alg.YUROK.YUROK,1347,66,0
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Antipassive_Constructions,3,No antipassive,test,Alg.YUROK.YUROK,1347,126,0
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Applicative_Constructions,8,No applicative construction,test,Alg.YUROK.YUROK,1347,127,0
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Negative_Morphemes,2,Negative particle,test,Alg.YUROK.YUROK,1347,68,0
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Symmetric_and_Asymmetric_Standard_Negation,0,,test,Alg.YUROK.YUROK,1347,69,3
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Subtypes_of_Asymmetric_Standard_Negation,6,A/NonReal and A/Cat,test,Alg.YUROK.YUROK,1347,70,0
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Polar_Questions,1,Question particle,test,Alg.YUROK.YUROK,1347,130,0
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Predicative_Adjectives,1,Verbal encoding,test,Alg.YUROK.YUROK,1347,132,0
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Nominal_and_Locational_Predication,0,,test,Alg.YUROK.YUROK,1347,133,1
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Zero_Copula_for_Predicate_Nominals,2,Possible,test,Alg.YUROK.YUROK,1347,134,0
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,M-T_Pronouns,1,No M-T pronouns,test,Alg.YUROK.YUROK,1347,143,0
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,N-M_Pronouns,3,"N-M pronouns, non-paradigmatic",test,Alg.YUROK.YUROK,1347,144,0
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Postverbal_Negative_Morphemes,4,None,test,Alg.YUROK.YUROK,1347,74,0
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Prenominal_relative_clauses,2,RelN or NRel,test,Alg.YUROK.YUROK,1347,145,0
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Postnominal_relative_clauses,2,NRel or RelN,test,Alg.YUROK.YUROK,1347,75,0
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,"Position_of_Negative_Word_With_Respect_to_Subject,_Object,_and_Verb",21,Other,test,Alg.YUROK.YUROK,1347,77,0
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Position_of_negative_words_relative_to_beginning_and_end_of_clause_and_with_respect_to_adjacency_to_verb,3,Immed preverbal,test,Alg.YUROK.YUROK,1347,166,0
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Preverbal_Negative_Morphemes,1,NegV,test,Alg.YUROK.YUROK,1347,80,0
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Order_of_Negative_Morpheme_and_Verb,1,NegV,test,Alg.YUROK.YUROK,1347,81,0
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Minor_morphological_means_of_signaling_negation,4,None,test,Alg.YUROK.YUROK,1347,82,0
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,M_in_Second_Person_Singular,0,,test,Alg.YUROK.YUROK,1347,152,2
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,M_in_First_Person_Singular,0,,test,Alg.YUROK.YUROK,1347,153,1
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Other_Roles_of_Applied_Objects,5,No applicative construction,test,Alg.YUROK.YUROK,1347,154,0
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Zero_Marking_of_A_and_P_Arguments,2,Non-zero marking,test,Alg.YUROK.YUROK,1347,155,0
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Exponence_of_Tense-Aspect-Mood_Inflection,1,monoexponential TAM,test,Alg.YUROK.YUROK,1347,83,0
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Productivity_of_the_Antipassive_Construction,4,no antipassive,test,Alg.YUROK.YUROK,1347,156,0
yur,Yurok,41.3333333333,-124.0,Yurok,Algic,US,yuro1248,Alg.YUROK.YUROK,Algic,Number_of_Possessive_Nouns,0,,test,Alg.YUROK.YUROK,1347,157,1
yus,Yupik (Siberian),65.0,-173.0,Eskimo,Eskimo-Aleut,RU,cent2128,EA.ESKIMO.ST_LAWRENCE_YUPIK,Eskimo-Aleut,Consonant_Inventories,0,,test,EA.ESKIMO.ST_LAWRENCE_YUPIK,1348,9,3
yus,Yupik (Siberian),65.0,-173.0,Eskimo,Eskimo-Aleut,RU,cent2128,EA.ESKIMO.ST_LAWRENCE_YUPIK,Eskimo-Aleut,Vowel_Quality_Inventories,1,Small (2-4),test,EA.ESKIMO.ST_LAWRENCE_YUPIK,1348,10,0
yus,Yupik (Siberian),65.0,-173.0,Eskimo,Eskimo-Aleut,RU,cent2128,EA.ESKIMO.ST_LAWRENCE_YUPIK,Eskimo-Aleut,Consonant-Vowel_Ratio,5,High,test,EA.ESKIMO.ST_LAWRENCE_YUPIK,1348,11,0
yus,Yupik (Siberian),65.0,-173.0,Eskimo,Eskimo-Aleut,RU,cent2128,EA.ESKIMO.ST_LAWRENCE_YUPIK,Eskimo-Aleut,Voicing_in_Plosives_and_Fricatives,0,,test,EA.ESKIMO.ST_LAWRENCE_YUPIK,1348,12,3
yus,Yupik (Siberian),65.0,-173.0,Eskimo,Eskimo-Aleut,RU,cent2128,EA.ESKIMO.ST_LAWRENCE_YUPIK,Eskimo-Aleut,Voicing_and_Gaps_in_Plosive_Systems,0,,test,EA.ESKIMO.ST_LAWRENCE_YUPIK,1348,13,1
yus,Yupik (Siberian),65.0,-173.0,Eskimo,Eskimo-Aleut,RU,cent2128,EA.ESKIMO.ST_LAWRENCE_YUPIK,Eskimo-Aleut,Uvular_Consonants,0,,test,EA.ESKIMO.ST_LAWRENCE_YUPIK,1348,14,4
yus,Yupik (Siberian),65.0,-173.0,Eskimo,Eskimo-Aleut,RU,cent2128,EA.ESKIMO.ST_LAWRENCE_YUPIK,Eskimo-Aleut,Glottalized_Consonants,0,,test,EA.ESKIMO.ST_LAWRENCE_YUPIK,1348,15,1
yus,Yupik (Siberian),65.0,-173.0,Eskimo,Eskimo-Aleut,RU,cent2128,EA.ESKIMO.ST_LAWRENCE_YUPIK,Eskimo-Aleut,Lateral_Consonants,0,,test,EA.ESKIMO.ST_LAWRENCE_YUPIK,1348,16,4
yus,Yupik (Siberian),65.0,-173.0,Eskimo,Eskimo-Aleut,RU,cent2128,EA.ESKIMO.ST_LAWRENCE_YUPIK,Eskimo-Aleut,Front_Rounded_Vowels,0,,test,EA.ESKIMO.ST_LAWRENCE_YUPIK,1348,19,1
yus,Yupik (Siberian),65.0,-173.0,Eskimo,Eskimo-Aleut,RU,cent2128,EA.ESKIMO.ST_LAWRENCE_YUPIK,Eskimo-Aleut,Syllable_Structure,2,Moderately complex,test,EA.ESKIMO.ST_LAWRENCE_YUPIK,1348,20,0
yus,Yupik (Siberian),65.0,-173.0,Eskimo,Eskimo-Aleut,RU,cent2128,EA.ESKIMO.ST_LAWRENCE_YUPIK,Eskimo-Aleut,Tone,1,No tones,test,EA.ESKIMO.ST_LAWRENCE_YUPIK,1348,84,0
yus,Yupik (Siberian),65.0,-173.0,Eskimo,Eskimo-Aleut,RU,cent2128,EA.ESKIMO.ST_LAWRENCE_YUPIK,Eskimo-Aleut,Absence_of_Common_Consonants,0,,test,EA.ESKIMO.ST_LAWRENCE_YUPIK,1348,21,1
yus,Yupik (Siberian),65.0,-173.0,Eskimo,Eskimo-Aleut,RU,cent2128,EA.ESKIMO.ST_LAWRENCE_YUPIK,Eskimo-Aleut,Presence_of_Uncommon_Consonants,0,,test,EA.ESKIMO.ST_LAWRENCE_YUPIK,1348,22,1
yus,Yupik (Siberian),65.0,-173.0,Eskimo,Eskimo-Aleut,RU,cent2128,EA.ESKIMO.ST_LAWRENCE_YUPIK,Eskimo-Aleut,Distance_Contrasts_in_Demonstratives,0,,test,EA.ESKIMO.ST_LAWRENCE_YUPIK,1348,97,3
yus,Yupik (Siberian),65.0,-173.0,Eskimo,Eskimo-Aleut,RU,cent2128,EA.ESKIMO.ST_LAWRENCE_YUPIK,Eskimo-Aleut,Pronominal_and_Adnominal_Demonstratives,1,Identical,test,EA.ESKIMO.ST_LAWRENCE_YUPIK,1348,98,0
yus,Yupik (Siberian),65.0,-173.0,Eskimo,Eskimo-Aleut,RU,cent2128,EA.ESKIMO.ST_LAWRENCE_YUPIK,Eskimo-Aleut,The_Morphological_Imperative,0,,test,EA.ESKIMO.ST_LAWRENCE_YUPIK,1348,112,1
yus,Yupik (Siberian),65.0,-173.0,Eskimo,Eskimo-Aleut,RU,cent2128,EA.ESKIMO.ST_LAWRENCE_YUPIK,Eskimo-Aleut,The_Prohibitive,0,,test,EA.ESKIMO.ST_LAWRENCE_YUPIK,1348,113,4
yus,Yupik (Siberian),65.0,-173.0,Eskimo,Eskimo-Aleut,RU,cent2128,EA.ESKIMO.ST_LAWRENCE_YUPIK,Eskimo-Aleut,"Order_of_Subject,_Object_and_Verb",0,,test,EA.ESKIMO.ST_LAWRENCE_YUPIK,1348,45,1
yus,Yupik (Siberian),65.0,-173.0,Eskimo,Eskimo-Aleut,RU,cent2128,EA.ESKIMO.ST_LAWRENCE_YUPIK,Eskimo-Aleut,Order_of_Subject_and_Verb,0,,test,EA.ESKIMO.ST_LAWRENCE_YUPIK,1348,46,1
yus,Yupik (Siberian),65.0,-173.0,Eskimo,Eskimo-Aleut,RU,cent2128,EA.ESKIMO.ST_LAWRENCE_YUPIK,Eskimo-Aleut,Order_of_Object_and_Verb,0,,test,EA.ESKIMO.ST_LAWRENCE_YUPIK,1348,47,1
yus,Yupik (Siberian),65.0,-173.0,Eskimo,Eskimo-Aleut,RU,cent2128,EA.ESKIMO.ST_LAWRENCE_YUPIK,Eskimo-Aleut,"Order_of_Object,_Oblique,_and_Verb",0,,test,EA.ESKIMO.ST_LAWRENCE_YUPIK,1348,48,4
yus,Yupik (Siberian),65.0,-173.0,Eskimo,Eskimo-Aleut,RU,cent2128,EA.ESKIMO.ST_LAWRENCE_YUPIK,Eskimo-Aleut,Order_of_Genitive_and_Noun,1,Genitive-Noun,test,EA.ESKIMO.ST_LAWRENCE_YUPIK,1348,50,0
yus,Yupik (Siberian),65.0,-173.0,Eskimo,Eskimo-Aleut,RU,cent2128,EA.ESKIMO.ST_LAWRENCE_YUPIK,Eskimo-Aleut,Order_of_Demonstrative_and_Noun,2,Noun-Demonstrative,test,EA.ESKIMO.ST_LAWRENCE_YUPIK,1348,52,0
yus,Yupik (Siberian),65.0,-173.0,Eskimo,Eskimo-Aleut,RU,cent2128,EA.ESKIMO.ST_LAWRENCE_YUPIK,Eskimo-Aleut,Nonperiphrastic_Causative_Constructions,2,Morphological but no compound,test,EA.ESKIMO.ST_LAWRENCE_YUPIK,1348,67,0
yus,Yupik (Siberian),65.0,-173.0,Eskimo,Eskimo-Aleut,RU,cent2128,EA.ESKIMO.ST_LAWRENCE_YUPIK,Eskimo-Aleut,Symmetric_and_Asymmetric_Standard_Negation,0,,test,EA.ESKIMO.ST_LAWRENCE_YUPIK,1348,69,2
yus,Yupik (Siberian),65.0,-173.0,Eskimo,Eskimo-Aleut,RU,cent2128,EA.ESKIMO.ST_LAWRENCE_YUPIK,Eskimo-Aleut,Subtypes_of_Asymmetric_Standard_Negation,3,A/Cat,test,EA.ESKIMO.ST_LAWRENCE_YUPIK,1348,70,0
yus,Yupik (Siberian),65.0,-173.0,Eskimo,Eskimo-Aleut,RU,cent2128,EA.ESKIMO.ST_LAWRENCE_YUPIK,Eskimo-Aleut,Hand_and_Arm,0,,test,EA.ESKIMO.ST_LAWRENCE_YUPIK,1348,72,2
yus,Yupik (Siberian),65.0,-173.0,Eskimo,Eskimo-Aleut,RU,cent2128,EA.ESKIMO.ST_LAWRENCE_YUPIK,Eskimo-Aleut,Finger_and_Hand,0,,test,EA.ESKIMO.ST_LAWRENCE_YUPIK,1348,73,1
yus,Yupik (Siberian),65.0,-173.0,Eskimo,Eskimo-Aleut,RU,cent2128,EA.ESKIMO.ST_LAWRENCE_YUPIK,Eskimo-Aleut,Number_of_Non-Derived_Basic_Colour_Categories,0,,test,EA.ESKIMO.ST_LAWRENCE_YUPIK,1348,1,5
yus,Yupik (Siberian),65.0,-173.0,Eskimo,Eskimo-Aleut,RU,cent2128,EA.ESKIMO.ST_LAWRENCE_YUPIK,Eskimo-Aleut,Number_of_Basic_Colour_Categories,0,,test,EA.ESKIMO.ST_LAWRENCE_YUPIK,1348,2,3
